./pdb/g2/pdb3g2e.ent	GLYCEROL
./pdb/g2/pdb3g2v.ent	PHOSPHOSERINE
./pdb/g2/pdb3g2v.ent	ION
./pdb/g2/pdb1g2o.ent	ION
./pdb/g2/pdb1g2o.ent	1,4-DIDEOXY-4-AZA-1-(S)-(9-DEAZAHYPOXANTHIN-9-YL)-D-
./pdb/g2/pdb1g2o.ent	RIBITOL
./pdb/g2/pdb2g2c.ent	SELENOMETHIONINE
./pdb/g2/pdb2g2c.ent	ION
./pdb/g2/pdb1g2i.ent	SELENOMETHIONINE
./pdb/g2/pdb1g2i.ent	ION
./pdb/g2/pdb3g2i.ent	2-LYSINE(3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-
./pdb/g2/pdb3g2i.ent	PYRIDIN-4-YLMETHANE)
./pdb/g2/pdb3g2i.ent	1-BETA-D-GLUCOPYRANOSYL-4-(HYDROXYMETHYL)-1H-1,2,3-
./pdb/g2/pdb3g2i.ent	TRIAZOLE
./pdb/g2/pdb5g2i.ent	ION
./pdb/g2/pdb5g2i.ent	ION
./pdb/g2/pdb4g2c.ent	FE
./pdb/g2/pdb4g2c.ent	ION
./pdb/g2/pdb4g2c.ent	ION
./pdb/g2/pdb1g23.ent	SELENOMETHIONINE
./pdb/g2/pdb1g23.ent	ALPHA-D-GLUCOSE-1-PHOSPHATE
./pdb/g2/pdb1g23.ent	ION
./pdb/g2/pdb2g2o.ent	ION
./pdb/g2/pdb3g24.ent	5'-MONOPHOSPHATE
./pdb/g2/pdb3g2y.ent	ACID
./pdb/g2/pdb3g2y.ent	4-ETHYL-5-METHYL-2-(1H-TETRAZOL-5-YL)-1,2-DIHYDRO-3H-
./pdb/g2/pdb3g2y.ent	PYRAZOL-3-ONE
./pdb/g2/pdb3g2y.ent	SULFOXIDE
./pdb/g2/pdb1g2j.ent	D-RIBOFURANOSYL-BENZENE-5'-MONOPHOSPHATE
./pdb/g2/pdb1g2j.ent	ION
./pdb/g2/pdb2g2x.ent	SELENOMETHIONINE
./pdb/g2/pdb2g2x.ent	ION
./pdb/g2/pdb6g20.ent	BILIVERDIN
./pdb/g2/pdb6g20.ent	ION
./pdb/g2/pdb6g20.ent	ION
./pdb/g2/pdb6g20.ent	GLYCEROL
./pdb/g2/pdb6g20.ent	DI(HYDROXYETHYL)ETHER
./pdb/g2/pdb6g20.ent	2-{2-[2-2-(METHOXY-ETHOXY)-ETHOXY]-ETHOXY}-ETHANOL
./pdb/g2/pdb6g20.ent	2-(2-METHOXYETHOXY)ETHANOL
./pdb/g2/pdb6g2l.ent	ION
./pdb/g2/pdb6g2l.ent	BETA-MERCAPTOETHANOL
./pdb/g2/pdb6g2l.ent	[(2~{R},4~{A}~{R},6~{R},7~{A}~{R})-6-[2,4-
./pdb/g2/pdb6g2l.ent	BIS(OXIDANYLIDENE)-5-(PHOSPHONOMETHYLSULFANYLMETHYL)
./pdb/g2/pdb6g2l.ent	PYRIMIDIN-1-YL]-2-PHENYL-4~{A},6,7,7~{A}-TETRAHYDRO-
./pdb/g2/pdb6g2l.ent	ACID
./pdb/g2/pdb6g2l.ent	GLYCEROL
./pdb/g2/pdb1g2r.ent	ION
./pdb/g2/pdb2g24.ent	5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-
./pdb/g2/pdb2g24.ent	ETHYLPYRIMIDINE-2,4-DIAMINE
./pdb/g2/pdb3g21.ent	ION
./pdb/g2/pdb3g23.ent	SELENOMETHIONINE
./pdb/g2/pdb3g23.ent	ION
./pdb/g2/pdb3g23.ent	GLYCEROL
./pdb/g2/pdb3g23.ent	LIGAND
./pdb/g2/pdb2g26.ent	(5-{[(2R)-1-(4-{3-[(2-METHOXYBENZYL)
./pdb/g2/pdb2g26.ent	OXY]PROPOXY}PHENYL)-6-OXOPIPERAZIN-2-YL]METHOXY}-1H-
./pdb/g2/pdb2g26.ent	ACID
./pdb/g2/pdb5g26.ent	(9Z)-HEXADEC-9-
./pdb/g2/pdb5g26.ent	ENOATE
./pdb/g2/pdb6g2g.ent	ION
./pdb/g2/pdb6g2g.ent	CLUSTER
./pdb/g2/pdb5g2s.ent	ION
./pdb/g2/pdb5g2s.ent	GLYCEROL
./pdb/g2/pdb5g2s.ent	ION
./pdb/g2/pdb5g2g.ent	EQUILENIN
./pdb/g2/pdb3g27.ent	SELENOMETHIONINE
./pdb/g2/pdb3g27.ent	ION
./pdb/g2/pdb3g27.ent	ION
./pdb/g2/pdb3g27.ent	1,2-ETHANEDIOL
./pdb/g2/pdb5g21.ent	ION
./pdb/g2/pdb5g21.ent	TETRADECANOYL-COA
./pdb/g2/pdb5g21.ent	4-[(2-CYANOETHYL)SULFANYL]-6-{[6-(PIPERAZIN-1-YL)
./pdb/g2/pdb6g2k.ent	S,S-(2-HYDROXYETHYL)THIOCYSTEINE
./pdb/g2/pdb6g2k.ent	ION
./pdb/g2/pdb5g2u.ent	ION
./pdb/g2/pdb5g2u.ent	ACID
./pdb/g2/pdb4g2z.ent	N-ACETYL-D-GLUCOSAMINE
./pdb/g2/pdb4g2z.ent	ION
./pdb/g2/pdb4g2z.ent	ION
./pdb/g2/pdb4g2z.ent	ION
./pdb/g2/pdb4g2z.ent	ION
./pdb/g2/pdb4g2z.ent	ACID
./pdb/g2/pdb5g2r.ent	ION
./pdb/g2/pdb5g2r.ent	GLYCEROL
./pdb/g2/pdb5g2r.ent	ION
./pdb/g2/pdb1g25.ent	ION
./pdb/g2/pdb1g27.ent	ION
./pdb/g2/pdb1g27.ent	(1-
./pdb/g2/pdb1g27.ent	DIMETHYLCARBAMOYL-2,2-DIMETHYL-PROPYL)-AMIDE
./pdb/g2/pdb4g2r.ent	(2R)-2-(4-{[3-CHLORO-5-(TRIFLUOROMETHYL)PYRIDIN-2-
./pdb/g2/pdb4g2r.ent	ACID
./pdb/g2/pdb5g2h.ent	S,S-(2-HYDROXYETHYL)THIOCYSTEINE
./pdb/g2/pdb5g2h.ent	ION
./pdb/g2/pdb5g2h.ent	GLYCEROL
./pdb/g2/pdb5g2h.ent	ION
./pdb/g2/pdb1g29.ent	ION
./pdb/g2/pdb1g29.ent	ION
./pdb/g2/pdb1g29.ent	ION
./pdb/g2/pdb1g29.ent	ION
./pdb/g2/pdb1g29.ent	2-
./pdb/g2/pdb1g29.ent	DIOXIDE
./pdb/g2/pdb1g2d.ent	ION
./pdb/g2/pdb4g28.ent	ION
./pdb/g2/pdb4g28.ent	ION
./pdb/g2/pdb4g28.ent	GLYCEROL
./pdb/g2/pdb4g28.ent	1-ETHYL-1,3-DIHYDRO-2H-BENZIMIDAZOL-2-ONE
./pdb/g2/pdb4g2t.ent	SELENOMETHIONINE
./pdb/g2/pdb4g2t.ent	THYMIDINE-5'-DIPHOSPHATE
./pdb/g2/pdb2g2z.ent	A
./pdb/g2/pdb2g2z.ent	ACID
./pdb/g2/pdb2g22.ent	N-ACETYL-D-GLUCOSAMINE
./pdb/g2/pdb2g22.ent	6-ETHYL-5-[1-(3-METHOXYPROPYL)-1,2,3,4-
./pdb/g2/pdb2g22.ent	TETRAHYDROQUINOLIN-7-YL]-N~4~-(2-PHENYLETHYL)
./pdb/g2/pdb2g22.ent	PYRIMIDINE-2,4-DIAMINE
./pdb/g2/pdb5g20.ent	ION
./pdb/g2/pdb5g20.ent	TETRADECANOYL-COA
./pdb/g2/pdb5g20.ent	6-(BENZYLOXY)-4-(ETHYLSULFANYL)-3-[(MORPHOLIN-4-YL)
./pdb/g2/pdb5g20.ent	SULFOXIDE
./pdb/g2/pdb6g2j.ent	N-FORMYLMETHIONINE
./pdb/g2/pdb6g2j.ent	N4-DIMETHYLARGININE
./pdb/g2/pdb6g2j.ent	N-ACETYLALANINE
./pdb/g2/pdb6g2j.ent	N-ACETYL-SERINE
./pdb/g2/pdb6g2j.ent	N-ACETYLMETHIONINE
./pdb/g2/pdb6g2j.ent	1,2-DIACYL-SN-GLYCERO-3-PHOSPHOETHANOLAMINE
./pdb/g2/pdb6g2j.ent	CLUSTER
./pdb/g2/pdb6g2j.ent	CLUSTER
./pdb/g2/pdb6g2j.ent	MONONUCLEOTIDE
./pdb/g2/pdb6g2j.ent	1,2-DIACYL-SN-GLYCERO-3-PHOSPHOCHOLINE
./pdb/g2/pdb6g2j.ent	CARDIOLIPIN
./pdb/g2/pdb6g2j.ent	ADENOSINE-5'-DIPHOSPHATE
./pdb/g2/pdb6g2j.ent	DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE
./pdb/g2/pdb6g2j.ent	PHOSPHATE
./pdb/g2/pdb6g2j.ent	ION
./pdb/g2/pdb6g2j.ent	~{S}-[2-[3-[[(2~{R})-3,3-DIMETHYL-2-OXIDANYL-4-
./pdb/g2/pdb6g2j.ent	PHOSPHONOOXY-BUTANOYL]AMINO]PROPANOYLAMINO]ETHYL]
./pdb/g2/pdb6g2j.ent	(3~{S})-3-OXIDANYLTETRADECANETHIOATE
./pdb/g2/pdb3g2x.ent	ION
./pdb/g2/pdb3g2x.ent	THYMIDINE-5'-DIPHOSPHATE
./pdb/g2/pdb4g2p.ent	SELENOMETHIONINE
./pdb/g2/pdb4g2p.ent	ION
